index,HHID,HLID,country
6_Congo_MICS6_38_1_2,6_Congo_MICS6_38_1,6_Congo_MICS6_38_1_2,Congo_MICS6
6_Congo_MICS6_38_1_3,6_Congo_MICS6_38_1,6_Congo_MICS6_38_1_3,Congo_MICS6
6_Congo_MICS6_38_1_4,6_Congo_MICS6_38_1,6_Congo_MICS6_38_1_4,Congo_MICS6
6_Congo_MICS6_38_2_2,6_Congo_MICS6_38_2,6_Congo_MICS6_38_2_2,Congo_MICS6
6_Congo_MICS6_38_3_2,6_Congo_MICS6_38_3,6_Congo_MICS6_38_3_2,Congo_MICS6
6_Congo_MICS6_38_3_3,6_Congo_MICS6_38_3,6_Congo_MICS6_38_3_3,Congo_MICS6
6_Congo_MICS6_38_4_2,6_Congo_MICS6_38_4,6_Congo_MICS6_38_4_2,Congo_MICS6
6_Congo_MICS6_38_5_2,6_Congo_MICS6_38_5,6_Congo_MICS6_38_5_2,Congo_MICS6
6_Congo_MICS6_38_6_2,6_Congo_MICS6_38_6,6_Congo_MICS6_38_6_2,Congo_MICS6
6_Congo_MICS6_38_7_1,6_Congo_MICS6_38_7,6_Congo_MICS6_38_7_1,Congo_MICS6
6_Congo_MICS6_38_8_2,6_Congo_MICS6_38_8,6_Congo_MICS6_38_8_2,Congo_MICS6
6_Congo_MICS6_38_9_2,6_Congo_MICS6_38_9,6_Congo_MICS6_38_9_2,Congo_MICS6
6_Congo_MICS6_38_10_2,6_Congo_MICS6_38_10,6_Congo_MICS6_38_10_2,Congo_MICS6
6_Congo_MICS6_38_11_2,6_Congo_MICS6_38_11,6_Congo_MICS6_38_11_2,Congo_MICS6
6_Congo_MICS6_38_13_2,6_Congo_MICS6_38_13,6_Congo_MICS6_38_13_2,Congo_MICS6
6_Congo_MICS6_38_14_2,6_Congo_MICS6_38_14,6_Congo_MICS6_38_14_2,Congo_MICS6
6_Congo_MICS6_38_15_2,6_Congo_MICS6_38_15,6_Congo_MICS6_38_15_2,Congo_MICS6
6_Congo_MICS6_38_16_1,6_Congo_MICS6_38_16,6_Congo_MICS6_38_16_1,Congo_MICS6
6_Congo_MICS6_38_17_2,6_Congo_MICS6_38_17,6_Congo_MICS6_38_17_2,Congo_MICS6
6_Congo_MICS6_38_18_2,6_Congo_MICS6_38_18,6_Congo_MICS6_38_18_2,Congo_MICS6
6_Congo_MICS6_38_20_2,6_Congo_MICS6_38_20,6_Congo_MICS6_38_20_2,Congo_MICS6
6_Congo_MICS6_38_21_2,6_Congo_MICS6_38_21,6_Congo_MICS6_38_21_2,Congo_MICS6
6_Congo_MICS6_38_22_2,6_Congo_MICS6_38_22,6_Congo_MICS6_38_22_2,Congo_MICS6
6_Congo_MICS6_38_23_2,6_Congo_MICS6_38_23,6_Congo_MICS6_38_23_2,Congo_MICS6
6_Congo_MICS6_38_24_1,6_Congo_MICS6_38_24,6_Congo_MICS6_38_24_1,Congo_MICS6
6_Congo_MICS6_38_27_1,6_Congo_MICS6_38_27,6_Congo_MICS6_38_27_1,Congo_MICS6
6_Congo_MICS6_38_28_2,6_Congo_MICS6_38_28,6_Congo_MICS6_38_28_2,Congo_MICS6
6_Congo_MICS6_38_29_2,6_Congo_MICS6_38_29,6_Congo_MICS6_38_29_2,Congo_MICS6
6_Congo_MICS6_39_1_2,6_Congo_MICS6_39_1,6_Congo_MICS6_39_1_2,Congo_MICS6
6_Congo_MICS6_39_2_2,6_Congo_MICS6_39_2,6_Congo_MICS6_39_2_2,Congo_MICS6
6_Congo_MICS6_39_3_1,6_Congo_MICS6_39_3,6_Congo_MICS6_39_3_1,Congo_MICS6
6_Congo_MICS6_39_5_2,6_Congo_MICS6_39_5,6_Congo_MICS6_39_5_2,Congo_MICS6
6_Congo_MICS6_39_6_2,6_Congo_MICS6_39_6,6_Congo_MICS6_39_6_2,Congo_MICS6
6_Congo_MICS6_39_7_2,6_Congo_MICS6_39_7,6_Congo_MICS6_39_7_2,Congo_MICS6
6_Congo_MICS6_39_8_2,6_Congo_MICS6_39_8,6_Congo_MICS6_39_8_2,Congo_MICS6
6_Congo_MICS6_39_9_2,6_Congo_MICS6_39_9,6_Congo_MICS6_39_9_2,Congo_MICS6
6_Congo_MICS6_39_9_3,6_Congo_MICS6_39_9,6_Congo_MICS6_39_9_3,Congo_MICS6
6_Congo_MICS6_39_12_2,6_Congo_MICS6_39_12,6_Congo_MICS6_39_12_2,Congo_MICS6
6_Congo_MICS6_39_13_2,6_Congo_MICS6_39_13,6_Congo_MICS6_39_13_2,Congo_MICS6
6_Congo_MICS6_39_13_4,6_Congo_MICS6_39_13,6_Congo_MICS6_39_13_4,Congo_MICS6
6_Congo_MICS6_39_15_2,6_Congo_MICS6_39_15,6_Congo_MICS6_39_15_2,Congo_MICS6
6_Congo_MICS6_39_16_2,6_Congo_MICS6_39_16,6_Congo_MICS6_39_16_2,Congo_MICS6
6_Congo_MICS6_39_17_2,6_Congo_MICS6_39_17,6_Congo_MICS6_39_17_2,Congo_MICS6
6_Congo_MICS6_39_18_2,6_Congo_MICS6_39_18,6_Congo_MICS6_39_18_2,Congo_MICS6
6_Congo_MICS6_39_18_3,6_Congo_MICS6_39_18,6_Congo_MICS6_39_18_3,Congo_MICS6
6_Congo_MICS6_39_18_4,6_Congo_MICS6_39_18,6_Congo_MICS6_39_18_4,Congo_MICS6
6_Congo_MICS6_39_19_3,6_Congo_MICS6_39_19,6_Congo_MICS6_39_19_3,Congo_MICS6
6_Congo_MICS6_39_19_4,6_Congo_MICS6_39_19,6_Congo_MICS6_39_19_4,Congo_MICS6
6_Congo_MICS6_39_23_4,6_Congo_MICS6_39_23,6_Congo_MICS6_39_23_4,Congo_MICS6
6_Congo_MICS6_39_25_2,6_Congo_MICS6_39_25,6_Congo_MICS6_39_25_2,Congo_MICS6
6_Congo_MICS6_39_26_2,6_Congo_MICS6_39_26,6_Congo_MICS6_39_26_2,Congo_MICS6
6_Congo_MICS6_39_26_4,6_Congo_MICS6_39_26,6_Congo_MICS6_39_26_4,Congo_MICS6
6_Congo_MICS6_39_27_2,6_Congo_MICS6_39_27,6_Congo_MICS6_39_27_2,Congo_MICS6
6_Congo_MICS6_39_27_3,6_Congo_MICS6_39_27,6_Congo_MICS6_39_27_3,Congo_MICS6
6_Congo_MICS6_39_28_2,6_Congo_MICS6_39_28,6_Congo_MICS6_39_28_2,Congo_MICS6
6_Congo_MICS6_39_29_2,6_Congo_MICS6_39_29,6_Congo_MICS6_39_29_2,Congo_MICS6
6_Congo_MICS6_39_30_2,6_Congo_MICS6_39_30,6_Congo_MICS6_39_30_2,Congo_MICS6
6_Congo_MICS6_40_1_2,6_Congo_MICS6_40_1,6_Congo_MICS6_40_1_2,Congo_MICS6
6_Congo_MICS6_40_2_2,6_Congo_MICS6_40_2,6_Congo_MICS6_40_2_2,Congo_MICS6
6_Congo_MICS6_40_2_3,6_Congo_MICS6_40_2,6_Congo_MICS6_40_2_3,Congo_MICS6
6_Congo_MICS6_40_3_2,6_Congo_MICS6_40_3,6_Congo_MICS6_40_3_2,Congo_MICS6
6_Congo_MICS6_40_4_1,6_Congo_MICS6_40_4,6_Congo_MICS6_40_4_1,Congo_MICS6
6_Congo_MICS6_40_5_1,6_Congo_MICS6_40_5,6_Congo_MICS6_40_5_1,Congo_MICS6
6_Congo_MICS6_40_6_3,6_Congo_MICS6_40_6,6_Congo_MICS6_40_6_3,Congo_MICS6
6_Congo_MICS6_40_8_1,6_Congo_MICS6_40_8,6_Congo_MICS6_40_8_1,Congo_MICS6
6_Congo_MICS6_40_8_2,6_Congo_MICS6_40_8,6_Congo_MICS6_40_8_2,Congo_MICS6
6_Congo_MICS6_40_9_2,6_Congo_MICS6_40_9,6_Congo_MICS6_40_9_2,Congo_MICS6
6_Congo_MICS6_40_9_3,6_Congo_MICS6_40_9,6_Congo_MICS6_40_9_3,Congo_MICS6
6_Congo_MICS6_40_10_3,6_Congo_MICS6_40_10,6_Congo_MICS6_40_10_3,Congo_MICS6
6_Congo_MICS6_40_11_3,6_Congo_MICS6_40_11,6_Congo_MICS6_40_11_3,Congo_MICS6
6_Congo_MICS6_40_12_2,6_Congo_MICS6_40_12,6_Congo_MICS6_40_12_2,Congo_MICS6
6_Congo_MICS6_40_14_2,6_Congo_MICS6_40_14,6_Congo_MICS6_40_14_2,Congo_MICS6
6_Congo_MICS6_40_14_3,6_Congo_MICS6_40_14,6_Congo_MICS6_40_14_3,Congo_MICS6
6_Congo_MICS6_40_15_2,6_Congo_MICS6_40_15,6_Congo_MICS6_40_15_2,Congo_MICS6
6_Congo_MICS6_40_16_1,6_Congo_MICS6_40_16,6_Congo_MICS6_40_16_1,Congo_MICS6
6_Congo_MICS6_40_17_2,6_Congo_MICS6_40_17,6_Congo_MICS6_40_17_2,Congo_MICS6
6_Congo_MICS6_40_18_4,6_Congo_MICS6_40_18,6_Congo_MICS6_40_18_4,Congo_MICS6
6_Congo_MICS6_40_20_2,6_Congo_MICS6_40_20,6_Congo_MICS6_40_20_2,Congo_MICS6
6_Congo_MICS6_40_21_2,6_Congo_MICS6_40_21,6_Congo_MICS6_40_21_2,Congo_MICS6
6_Congo_MICS6_40_22_2,6_Congo_MICS6_40_22,6_Congo_MICS6_40_22_2,Congo_MICS6
6_Congo_MICS6_40_23_3,6_Congo_MICS6_40_23,6_Congo_MICS6_40_23_3,Congo_MICS6
6_Congo_MICS6_40_23_4,6_Congo_MICS6_40_23,6_Congo_MICS6_40_23_4,Congo_MICS6
6_Congo_MICS6_40_24_3,6_Congo_MICS6_40_24,6_Congo_MICS6_40_24_3,Congo_MICS6
6_Congo_MICS6_40_25_1,6_Congo_MICS6_40_25,6_Congo_MICS6_40_25_1,Congo_MICS6
6_Congo_MICS6_40_26_2,6_Congo_MICS6_40_26,6_Congo_MICS6_40_26_2,Congo_MICS6
6_Congo_MICS6_40_27_1,6_Congo_MICS6_40_27,6_Congo_MICS6_40_27_1,Congo_MICS6
6_Congo_MICS6_40_27_3,6_Congo_MICS6_40_27,6_Congo_MICS6_40_27_3,Congo_MICS6
6_Congo_MICS6_40_28_2,6_Congo_MICS6_40_28,6_Congo_MICS6_40_28_2,Congo_MICS6
6_Congo_MICS6_40_29_2,6_Congo_MICS6_40_29,6_Congo_MICS6_40_29_2,Congo_MICS6
6_Congo_MICS6_40_29_3,6_Congo_MICS6_40_29,6_Congo_MICS6_40_29_3,Congo_MICS6
6_Congo_MICS6_40_30_2,6_Congo_MICS6_40_30,6_Congo_MICS6_40_30_2,Congo_MICS6
6_Congo_MICS6_41_1_2,6_Congo_MICS6_41_1,6_Congo_MICS6_41_1_2,Congo_MICS6
6_Congo_MICS6_41_2_2,6_Congo_MICS6_41_2,6_Congo_MICS6_41_2_2,Congo_MICS6
6_Congo_MICS6_41_2_5,6_Congo_MICS6_41_2,6_Congo_MICS6_41_2_5,Congo_MICS6
6_Congo_MICS6_41_2_6,6_Congo_MICS6_41_2,6_Congo_MICS6_41_2_6,Congo_MICS6
6_Congo_MICS6_41_2_11,6_Congo_MICS6_41_2,6_Congo_MICS6_41_2_11,Congo_MICS6
6_Congo_MICS6_41_5_2,6_Congo_MICS6_41_5,6_Congo_MICS6_41_5_2,Congo_MICS6
6_Congo_MICS6_41_6_2,6_Congo_MICS6_41_6,6_Congo_MICS6_41_6_2,Congo_MICS6
6_Congo_MICS6_41_6_6,6_Congo_MICS6_41_6,6_Congo_MICS6_41_6_6,Congo_MICS6
6_Congo_MICS6_41_7_2,6_Congo_MICS6_41_7,6_Congo_MICS6_41_7_2,Congo_MICS6
6_Congo_MICS6_41_8_2,6_Congo_MICS6_41_8,6_Congo_MICS6_41_8_2,Congo_MICS6
6_Congo_MICS6_41_9_2,6_Congo_MICS6_41_9,6_Congo_MICS6_41_9_2,Congo_MICS6
6_Congo_MICS6_41_10_3,6_Congo_MICS6_41_10,6_Congo_MICS6_41_10_3,Congo_MICS6
6_Congo_MICS6_41_10_5,6_Congo_MICS6_41_10,6_Congo_MICS6_41_10_5,Congo_MICS6
6_Congo_MICS6_41_12_2,6_Congo_MICS6_41_12,6_Congo_MICS6_41_12_2,Congo_MICS6
6_Congo_MICS6_41_13_2,6_Congo_MICS6_41_13,6_Congo_MICS6_41_13_2,Congo_MICS6
6_Congo_MICS6_41_15_2,6_Congo_MICS6_41_15,6_Congo_MICS6_41_15_2,Congo_MICS6
6_Congo_MICS6_41_15_3,6_Congo_MICS6_41_15,6_Congo_MICS6_41_15_3,Congo_MICS6
6_Congo_MICS6_41_17_2,6_Congo_MICS6_41_17,6_Congo_MICS6_41_17_2,Congo_MICS6
6_Congo_MICS6_41_17_6,6_Congo_MICS6_41_17,6_Congo_MICS6_41_17_6,Congo_MICS6
6_Congo_MICS6_41_18_3,6_Congo_MICS6_41_18,6_Congo_MICS6_41_18_3,Congo_MICS6
6_Congo_MICS6_41_18_4,6_Congo_MICS6_41_18,6_Congo_MICS6_41_18_4,Congo_MICS6
6_Congo_MICS6_41_20_2,6_Congo_MICS6_41_20,6_Congo_MICS6_41_20_2,Congo_MICS6
6_Congo_MICS6_41_20_5,6_Congo_MICS6_41_20,6_Congo_MICS6_41_20_5,Congo_MICS6
6_Congo_MICS6_41_21_9,6_Congo_MICS6_41_21,6_Congo_MICS6_41_21_9,Congo_MICS6
6_Congo_MICS6_41_22_2,6_Congo_MICS6_41_22,6_Congo_MICS6_41_22_2,Congo_MICS6
6_Congo_MICS6_41_23_2,6_Congo_MICS6_41_23,6_Congo_MICS6_41_23_2,Congo_MICS6
6_Congo_MICS6_41_24_1,6_Congo_MICS6_41_24,6_Congo_MICS6_41_24_1,Congo_MICS6
6_Congo_MICS6_41_25_2,6_Congo_MICS6_41_25,6_Congo_MICS6_41_25_2,Congo_MICS6
6_Congo_MICS6_41_26_2,6_Congo_MICS6_41_26,6_Congo_MICS6_41_26_2,Congo_MICS6
6_Congo_MICS6_41_27_2,6_Congo_MICS6_41_27,6_Congo_MICS6_41_27_2,Congo_MICS6
6_Congo_MICS6_41_29_2,6_Congo_MICS6_41_29,6_Congo_MICS6_41_29_2,Congo_MICS6
6_Congo_MICS6_41_30_4,6_Congo_MICS6_41_30,6_Congo_MICS6_41_30_4,Congo_MICS6
6_Congo_MICS6_41_30_5,6_Congo_MICS6_41_30,6_Congo_MICS6_41_30_5,Congo_MICS6
6_Congo_MICS6_41_30_7,6_Congo_MICS6_41_30,6_Congo_MICS6_41_30_7,Congo_MICS6
6_Congo_MICS6_42_1_1,6_Congo_MICS6_42_1,6_Congo_MICS6_42_1_1,Congo_MICS6
6_Congo_MICS6_42_2_2,6_Congo_MICS6_42_2,6_Congo_MICS6_42_2_2,Congo_MICS6
6_Congo_MICS6_42_3_1,6_Congo_MICS6_42_3,6_Congo_MICS6_42_3_1,Congo_MICS6
6_Congo_MICS6_42_4_4,6_Congo_MICS6_42_4,6_Congo_MICS6_42_4_4,Congo_MICS6
6_Congo_MICS6_42_5_2,6_Congo_MICS6_42_5,6_Congo_MICS6_42_5_2,Congo_MICS6
6_Congo_MICS6_42_6_2,6_Congo_MICS6_42_6,6_Congo_MICS6_42_6_2,Congo_MICS6
6_Congo_MICS6_42_6_3,6_Congo_MICS6_42_6,6_Congo_MICS6_42_6_3,Congo_MICS6
6_Congo_MICS6_42_6_4,6_Congo_MICS6_42_6,6_Congo_MICS6_42_6_4,Congo_MICS6
6_Congo_MICS6_42_8_2,6_Congo_MICS6_42_8,6_Congo_MICS6_42_8_2,Congo_MICS6
6_Congo_MICS6_42_9_2,6_Congo_MICS6_42_9,6_Congo_MICS6_42_9_2,Congo_MICS6
6_Congo_MICS6_42_9_7,6_Congo_MICS6_42_9,6_Congo_MICS6_42_9_7,Congo_MICS6
6_Congo_MICS6_42_10_2,6_Congo_MICS6_42_10,6_Congo_MICS6_42_10_2,Congo_MICS6
6_Congo_MICS6_42_11_2,6_Congo_MICS6_42_11,6_Congo_MICS6_42_11_2,Congo_MICS6
6_Congo_MICS6_42_12_3,6_Congo_MICS6_42_12,6_Congo_MICS6_42_12_3,Congo_MICS6
6_Congo_MICS6_42_12_4,6_Congo_MICS6_42_12,6_Congo_MICS6_42_12_4,Congo_MICS6
6_Congo_MICS6_42_13_2,6_Congo_MICS6_42_13,6_Congo_MICS6_42_13_2,Congo_MICS6
6_Congo_MICS6_42_14_2,6_Congo_MICS6_42_14,6_Congo_MICS6_42_14_2,Congo_MICS6
6_Congo_MICS6_42_15_2,6_Congo_MICS6_42_15,6_Congo_MICS6_42_15_2,Congo_MICS6
6_Congo_MICS6_42_15_6,6_Congo_MICS6_42_15,6_Congo_MICS6_42_15_6,Congo_MICS6
6_Congo_MICS6_42_16_2,6_Congo_MICS6_42_16,6_Congo_MICS6_42_16_2,Congo_MICS6
6_Congo_MICS6_42_17_2,6_Congo_MICS6_42_17,6_Congo_MICS6_42_17_2,Congo_MICS6
6_Congo_MICS6_42_18_2,6_Congo_MICS6_42_18,6_Congo_MICS6_42_18_2,Congo_MICS6
6_Congo_MICS6_42_20_2,6_Congo_MICS6_42_20,6_Congo_MICS6_42_20_2,Congo_MICS6
6_Congo_MICS6_42_22_2,6_Congo_MICS6_42_22,6_Congo_MICS6_42_22_2,Congo_MICS6
6_Congo_MICS6_42_23_2,6_Congo_MICS6_42_23,6_Congo_MICS6_42_23_2,Congo_MICS6
6_Congo_MICS6_42_23_3,6_Congo_MICS6_42_23,6_Congo_MICS6_42_23_3,Congo_MICS6
6_Congo_MICS6_42_24_2,6_Congo_MICS6_42_24,6_Congo_MICS6_42_24_2,Congo_MICS6
6_Congo_MICS6_42_25_1,6_Congo_MICS6_42_25,6_Congo_MICS6_42_25_1,Congo_MICS6
6_Congo_MICS6_42_26_2,6_Congo_MICS6_42_26,6_Congo_MICS6_42_26_2,Congo_MICS6
6_Congo_MICS6_42_26_4,6_Congo_MICS6_42_26,6_Congo_MICS6_42_26_4,Congo_MICS6
6_Congo_MICS6_42_27_4,6_Congo_MICS6_42_27,6_Congo_MICS6_42_27_4,Congo_MICS6
6_Congo_MICS6_42_28_1,6_Congo_MICS6_42_28,6_Congo_MICS6_42_28_1,Congo_MICS6
6_Congo_MICS6_42_28_2,6_Congo_MICS6_42_28,6_Congo_MICS6_42_28_2,Congo_MICS6
6_Congo_MICS6_42_29_3,6_Congo_MICS6_42_29,6_Congo_MICS6_42_29_3,Congo_MICS6
6_Congo_MICS6_42_30_3,6_Congo_MICS6_42_30,6_Congo_MICS6_42_30_3,Congo_MICS6
6_Congo_MICS6_43_1_1,6_Congo_MICS6_43_1,6_Congo_MICS6_43_1_1,Congo_MICS6
6_Congo_MICS6_43_2_3,6_Congo_MICS6_43_2,6_Congo_MICS6_43_2_3,Congo_MICS6
6_Congo_MICS6_43_3_2,6_Congo_MICS6_43_3,6_Congo_MICS6_43_3_2,Congo_MICS6
6_Congo_MICS6_43_4_2,6_Congo_MICS6_43_4,6_Congo_MICS6_43_4_2,Congo_MICS6
6_Congo_MICS6_43_5_2,6_Congo_MICS6_43_5,6_Congo_MICS6_43_5_2,Congo_MICS6
6_Congo_MICS6_43_5_4,6_Congo_MICS6_43_5,6_Congo_MICS6_43_5_4,Congo_MICS6
6_Congo_MICS6_43_6_2,6_Congo_MICS6_43_6,6_Congo_MICS6_43_6_2,Congo_MICS6
6_Congo_MICS6_43_6_3,6_Congo_MICS6_43_6,6_Congo_MICS6_43_6_3,Congo_MICS6
6_Congo_MICS6_43_7_2,6_Congo_MICS6_43_7,6_Congo_MICS6_43_7_2,Congo_MICS6
6_Congo_MICS6_43_8_2,6_Congo_MICS6_43_8,6_Congo_MICS6_43_8_2,Congo_MICS6
6_Congo_MICS6_43_8_3,6_Congo_MICS6_43_8,6_Congo_MICS6_43_8_3,Congo_MICS6
6_Congo_MICS6_43_9_1,6_Congo_MICS6_43_9,6_Congo_MICS6_43_9_1,Congo_MICS6
6_Congo_MICS6_43_10_1,6_Congo_MICS6_43_10,6_Congo_MICS6_43_10_1,Congo_MICS6
6_Congo_MICS6_43_11_1,6_Congo_MICS6_43_11,6_Congo_MICS6_43_11_1,Congo_MICS6
6_Congo_MICS6_43_12_2,6_Congo_MICS6_43_12,6_Congo_MICS6_43_12_2,Congo_MICS6
6_Congo_MICS6_43_12_3,6_Congo_MICS6_43_12,6_Congo_MICS6_43_12_3,Congo_MICS6
6_Congo_MICS6_43_13_2,6_Congo_MICS6_43_13,6_Congo_MICS6_43_13_2,Congo_MICS6
6_Congo_MICS6_43_14_2,6_Congo_MICS6_43_14,6_Congo_MICS6_43_14_2,Congo_MICS6
6_Congo_MICS6_43_14_3,6_Congo_MICS6_43_14,6_Congo_MICS6_43_14_3,Congo_MICS6
6_Congo_MICS6_43_15_2,6_Congo_MICS6_43_15,6_Congo_MICS6_43_15_2,Congo_MICS6
6_Congo_MICS6_43_16_2,6_Congo_MICS6_43_16,6_Congo_MICS6_43_16_2,Congo_MICS6
6_Congo_MICS6_43_18_2,6_Congo_MICS6_43_18,6_Congo_MICS6_43_18_2,Congo_MICS6
6_Congo_MICS6_43_19_2,6_Congo_MICS6_43_19,6_Congo_MICS6_43_19_2,Congo_MICS6
6_Congo_MICS6_43_19_5,6_Congo_MICS6_43_19,6_Congo_MICS6_43_19_5,Congo_MICS6
6_Congo_MICS6_43_20_2,6_Congo_MICS6_43_20,6_Congo_MICS6_43_20_2,Congo_MICS6
6_Congo_MICS6_43_20_3,6_Congo_MICS6_43_20,6_Congo_MICS6_43_20_3,Congo_MICS6
6_Congo_MICS6_43_20_4,6_Congo_MICS6_43_20,6_Congo_MICS6_43_20_4,Congo_MICS6
6_Congo_MICS6_43_21_2,6_Congo_MICS6_43_21,6_Congo_MICS6_43_21_2,Congo_MICS6
6_Congo_MICS6_43_22_2,6_Congo_MICS6_43_22,6_Congo_MICS6_43_22_2,Congo_MICS6
6_Congo_MICS6_43_22_6,6_Congo_MICS6_43_22,6_Congo_MICS6_43_22_6,Congo_MICS6
6_Congo_MICS6_43_24_1,6_Congo_MICS6_43_24,6_Congo_MICS6_43_24_1,Congo_MICS6
6_Congo_MICS6_43_24_2,6_Congo_MICS6_43_24,6_Congo_MICS6_43_24_2,Congo_MICS6
6_Congo_MICS6_43_25_1,6_Congo_MICS6_43_25,6_Congo_MICS6_43_25_1,Congo_MICS6
6_Congo_MICS6_43_25_2,6_Congo_MICS6_43_25,6_Congo_MICS6_43_25_2,Congo_MICS6
6_Congo_MICS6_43_25_4,6_Congo_MICS6_43_25,6_Congo_MICS6_43_25_4,Congo_MICS6
6_Congo_MICS6_43_26_2,6_Congo_MICS6_43_26,6_Congo_MICS6_43_26_2,Congo_MICS6
6_Congo_MICS6_43_26_4,6_Congo_MICS6_43_26,6_Congo_MICS6_43_26_4,Congo_MICS6
6_Congo_MICS6_43_28_2,6_Congo_MICS6_43_28,6_Congo_MICS6_43_28_2,Congo_MICS6
6_Congo_MICS6_43_28_3,6_Congo_MICS6_43_28,6_Congo_MICS6_43_28_3,Congo_MICS6
6_Congo_MICS6_43_29_2,6_Congo_MICS6_43_29,6_Congo_MICS6_43_29_2,Congo_MICS6
6_Congo_MICS6_43_29_4,6_Congo_MICS6_43_29,6_Congo_MICS6_43_29_4,Congo_MICS6
6_Congo_MICS6_44_1_2,6_Congo_MICS6_44_1,6_Congo_MICS6_44_1_2,Congo_MICS6
6_Congo_MICS6_44_6_3,6_Congo_MICS6_44_6,6_Congo_MICS6_44_6_3,Congo_MICS6
6_Congo_MICS6_44_8_2,6_Congo_MICS6_44_8,6_Congo_MICS6_44_8_2,Congo_MICS6
6_Congo_MICS6_44_9_2,6_Congo_MICS6_44_9,6_Congo_MICS6_44_9_2,Congo_MICS6
6_Congo_MICS6_44_10_2,6_Congo_MICS6_44_10,6_Congo_MICS6_44_10_2,Congo_MICS6
6_Congo_MICS6_44_11_2,6_Congo_MICS6_44_11,6_Congo_MICS6_44_11_2,Congo_MICS6
6_Congo_MICS6_44_12_2,6_Congo_MICS6_44_12,6_Congo_MICS6_44_12_2,Congo_MICS6
6_Congo_MICS6_44_13_2,6_Congo_MICS6_44_13,6_Congo_MICS6_44_13_2,Congo_MICS6
6_Congo_MICS6_44_18_2,6_Congo_MICS6_44_18,6_Congo_MICS6_44_18_2,Congo_MICS6
6_Congo_MICS6_44_19_3,6_Congo_MICS6_44_19,6_Congo_MICS6_44_19_3,Congo_MICS6
6_Congo_MICS6_44_20_2,6_Congo_MICS6_44_20,6_Congo_MICS6_44_20_2,Congo_MICS6
6_Congo_MICS6_44_21_3,6_Congo_MICS6_44_21,6_Congo_MICS6_44_21_3,Congo_MICS6
6_Congo_MICS6_44_23_2,6_Congo_MICS6_44_23,6_Congo_MICS6_44_23_2,Congo_MICS6
6_Congo_MICS6_44_24_2,6_Congo_MICS6_44_24,6_Congo_MICS6_44_24_2,Congo_MICS6
6_Congo_MICS6_44_25_2,6_Congo_MICS6_44_25,6_Congo_MICS6_44_25_2,Congo_MICS6
6_Congo_MICS6_44_26_1,6_Congo_MICS6_44_26,6_Congo_MICS6_44_26_1,Congo_MICS6
6_Congo_MICS6_44_27_2,6_Congo_MICS6_44_27,6_Congo_MICS6_44_27_2,Congo_MICS6
6_Congo_MICS6_44_29_2,6_Congo_MICS6_44_29,6_Congo_MICS6_44_29_2,Congo_MICS6
6_Congo_MICS6_44_30_2,6_Congo_MICS6_44_30,6_Congo_MICS6_44_30_2,Congo_MICS6
6_Congo_MICS6_44_30_5,6_Congo_MICS6_44_30,6_Congo_MICS6_44_30_5,Congo_MICS6
6_Congo_MICS6_45_1_2,6_Congo_MICS6_45_1,6_Congo_MICS6_45_1_2,Congo_MICS6
6_Congo_MICS6_45_2_2,6_Congo_MICS6_45_2,6_Congo_MICS6_45_2_2,Congo_MICS6
6_Congo_MICS6_45_3_2,6_Congo_MICS6_45_3,6_Congo_MICS6_45_3_2,Congo_MICS6
6_Congo_MICS6_45_5_2,6_Congo_MICS6_45_5,6_Congo_MICS6_45_5_2,Congo_MICS6
6_Congo_MICS6_45_5_3,6_Congo_MICS6_45_5,6_Congo_MICS6_45_5_3,Congo_MICS6
6_Congo_MICS6_45_6_2,6_Congo_MICS6_45_6,6_Congo_MICS6_45_6_2,Congo_MICS6
6_Congo_MICS6_45_7_2,6_Congo_MICS6_45_7,6_Congo_MICS6_45_7_2,Congo_MICS6
6_Congo_MICS6_45_8_4,6_Congo_MICS6_45_8,6_Congo_MICS6_45_8_4,Congo_MICS6
6_Congo_MICS6_45_9_1,6_Congo_MICS6_45_9,6_Congo_MICS6_45_9_1,Congo_MICS6
6_Congo_MICS6_45_10_1,6_Congo_MICS6_45_10,6_Congo_MICS6_45_10_1,Congo_MICS6
6_Congo_MICS6_45_11_2,6_Congo_MICS6_45_11,6_Congo_MICS6_45_11_2,Congo_MICS6
6_Congo_MICS6_45_13_1,6_Congo_MICS6_45_13,6_Congo_MICS6_45_13_1,Congo_MICS6
6_Congo_MICS6_45_15_1,6_Congo_MICS6_45_15,6_Congo_MICS6_45_15_1,Congo_MICS6
6_Congo_MICS6_45_16_1,6_Congo_MICS6_45_16,6_Congo_MICS6_45_16_1,Congo_MICS6
6_Congo_MICS6_45_17_2,6_Congo_MICS6_45_17,6_Congo_MICS6_45_17_2,Congo_MICS6
6_Congo_MICS6_45_19_2,6_Congo_MICS6_45_19,6_Congo_MICS6_45_19_2,Congo_MICS6
6_Congo_MICS6_45_20_3,6_Congo_MICS6_45_20,6_Congo_MICS6_45_20_3,Congo_MICS6
6_Congo_MICS6_45_22_2,6_Congo_MICS6_45_22,6_Congo_MICS6_45_22_2,Congo_MICS6
6_Congo_MICS6_45_23_2,6_Congo_MICS6_45_23,6_Congo_MICS6_45_23_2,Congo_MICS6
6_Congo_MICS6_45_24_2,6_Congo_MICS6_45_24,6_Congo_MICS6_45_24_2,Congo_MICS6
